item,user,rating
B0019X20R8,A1053TBGTIEQ8V,4.0
B001A1NM2G,A108XABRHAA9E7,5.0
B001AJHQD4,A109ZEBPQ5EXEG,5.0
B001AMSPYU,A1076PTK36UDX2,5.0
B001AMOTAY,A101UQFQCCDI3L,5.0
B001AO2T18,A1099Y358WEMU3,5.0
B001AO4MWW,A108X1JFG00VOC,5.0
B001AQYJI2,A101AENIWYBBS0,5.0
B001AZRHI2,A1045NW0WUEBP8,5.0
B001AZP8EW,A102L0RVI4LHH3,5.0
B001B5CVNC,A100WO06OQR8BQ,5.0
B001B8QUS6,A10BHKV1FOS2Y3,4.0
B001B95BT4,A10BPU9QFBFPB2,5.0
B001BEV0NU,A101AENIWYBBS0,5.0
B001BP1YEE,A105OCSP35YJG9,5.0
B001BXS4LW,A108YS80LQZ0SO,5.0
B001BYB5ZS,A107CTGSINY3GJ,5.0
B001CCLBSA,A108X1JFG00VOC,5.0
B001CCNDK4,A108X1JFG00VOC,5.0
B001CF60R4,A100WO06OQR8BQ,5.0
B001CQT0X4,A0986263H7SX62P1SRDD,5.0
B001CQT0X4,A1053TBGTIEQ8V,5.0
B001CYZC38,A10ALOMJECNL2H,4.0
B001D1UTC4,A10BNT57AVFPUG,5.0
B001D7REJ4,A1076PTK36UDX2,5.0
B001DABH8A,A105OEUBD1FCR3,5.0
B001DEYVXO,A1074GBGMK6136,5.0
B001DEYVXO,A10AFVU66A79Y1,4.0
B001DK1ZVO,A0289048PRWFY7ZXQKCD,5.0
B001DL8OV2,A1048HOW441Z1L,4.0
B001DO2XWA,A10AKZ1VFMNCT4,5.0
B001E2T6Y4,A108EEYSHGDL6O,4.0
B001EHNG36,A10ALOMJECNL2H,5.0
B001EPVOQY,A109ZEBPQ5EXEG,5.0
B001EQ4C8U,A10ADBH8H9P880,5.0
B001EYBA9G,A103HXJHUQQXAS,5.0
B001EYU3LM,A07936821FOVJO6NP4Q8,5.0
B001EYV690,A101GFBK6M7TA9,5.0
B001F23K0O,A102I8TQ9R7KFY,5.0
B001F7HJL0,A1076PTK36UDX2,5.0
B001FA0B2Q,A103ST6BOEEN24,4.0
B001FA0BIU,A1060TU3IGU2UJ,5.0
B001FA1NZU,A107CTGSINY3GJ,5.0
B001FB576U,A107CTGSINY3GJ,5.0
B001FWYXDW,A102SVOH0JD2RP,5.0
B001G2RAMW,A103OG69UZTK9,5.0
B001G402N4,A103OG69UZTK9,5.0
B001G41YD6,A103OG69UZTK9,5.0
B001G46ZX0,A103OG69UZTK9,5.0
B001G4QXLE,A103ST6BOEEN24,4.0
B001GBDDJM,A106TZO4J5G1WQ,5.0
B001GGL7Z4,A10BHKV1FOS2Y3,4.0
B001H1VB18,A108J5O7DG2WIM,5.0
B001HBP9ZC,A10AARPB3N0GZM,4.0
B001HL0G2I,A102SVOH0JD2RP,5.0
B001IBFSJ8,A107K10JTO8NSH,4.0
B001IOPIRM,A1053TBGTIEQ8V,4.0
B001IYCUM8,A105PA6B39V8JL,5.0
B001J8BPYM,A105TOJ6LTVMBG,4.0
B001JIBOLQ,A10AFVU66A79Y1,5.0
B001JJR3B0,A108AVZFCZ3UWD,5.0
B001JT0CGI,A1087KNFOF40VD,5.0
B001K38Z2G,A10A6YT9AD02PD,5.0
B001KB6Z2U,A103KKI1Y4TFNQ,5.0
B001KB6Z2U,A105TOJ6LTVMBG,5.0
B001L1H0SC,A102YRTA0CBQ6I,4.0
B001L4RLHY,A102SVOH0JD2RP,5.0
B001LIHGFC,A1004703RC79J9,4.0
B001LYUG3A,A1060TU3IGU2UJ,4.0
B001M5092G,A105TOJ6LTVMBG,4.0
B001MS2RYG,A0817634JN8YPQ7L8C4V,5.0
B001MSS6CS,A103WOAH50V4K7,5.0
B001MX5YWI,A105TOJ6LTVMBG,5.0
B001N89O8C,A1045NW0WUEBP8,5.0
B001N9X4CS,A10AFOU40FPKMQ,5.0
B001NEK2GE,A105S56ODHGJEK,4.0
B001NJNPZE,A1087KNFOF40VD,4.0
B001NLV4TQ,A100WO06OQR8BQ,5.0
B001NLYVIM,A10471FSILZ25C,4.0
B001NOG2T0,A1074GBGMK6136,5.0
B001NS0OZ4,A108EEYSHGDL6O,5.0
B001O4EPHA,A0284208PB0CNSHI1OC6,4.0
B001O81FNS,A1070OT6C59GDR,5.0
B001OI2Z2I,A108X1JFG00VOC,5.0
B001OORMVQ,A104XDJGNKWCWI,4.0
B001P5HL42,A10AKZ1VFMNCT4,5.0
B001PIBE8I,A102EC3XGCBZ81,4.0
B001PKAG30,A105S56ODHGJEK,4.0
B001PO6JD2,A108J5O7DG2WIM,5.0
B001PO6JC8,A108J5O7DG2WIM,4.0
B001QK9I0Q,A102SVOH0JD2RP,5.0
B001QKI2DA,A103ST6BOEEN24,5.0
B001QTXL82,A1076PTK36UDX2,5.0
B001QUA6R0,A10BNT57AVFPUG,5.0
B001QUA6R0,A100WO06OQR8BQ,5.0
B001QUA6RA,A1016Q5UDME15Z,5.0
B001QWW1IK,A102ASNDNXLYU2,4.0
B001RB2L44,A10BEX8J0MF8HE,5.0
B001RIMZUW,A10A6YT9AD02PD,5.0
B001RPEJA4,A103L4TOHGBCXR,5.0
B001S2R8VS,A1060TU3IGU2UJ,5.0
B001S2RCXW,A107CTGSINY3GJ,5.0
B001S3X6K4,A100WO06OQR8BQ,5.0
B001SJVU24,A10AFOU40FPKMQ,5.0
B001T75RGU,A10BPU9QFBFPB2,5.0
B001T6K7G6,A1053TBGTIEQ8V,4.0
B001T9CTRS,A0543376H9JO8RU1OJJR,5.0
B001T9CTRS,A102YRTA0CBQ6I,4.0
B001TCHOPC,A108X1JFG00VOC,4.0
B001TH7GUA,A0220159ZRNBTRKLG08H,5.0
B001TH7GT6,A102YRTA0CBQ6I,4.0
B001TH7GSW,A108GOZ37A7B75,5.0
B001TH7GUU,A100UD67AHFODS,5.0
B001TH7GSW,A102YRTA0CBQ6I,4.0
B001TH7GUU,A1048HOW441Z1L,5.0
B001TH7GUU,A10ALOMJECNL2H,5.0
B001TKYMTA,A107WMIXVFLZLZ,5.0
B001TOD7MY,A108YS80LQZ0SO,5.0
B001TR9FMC,A108YS80LQZ0SO,5.0
B001UFYFYG,A107CTGSINY3GJ,5.0
B001UI2FPE,A102YRTA0CBQ6I,5.0
B001UNM414,A105TOJ6LTVMBG,5.0
B001VBU0NY,A105TOJ6LTVMBG,5.0
B001VDLZIG,A107T5GYZZ3ZRP,5.0
B001VEJEGK,A10AFVU66A79Y1,4.0
B001VL2XK2,A103WOAH50V4K7,5.0
B001W28L2Y,A102I8TQ9R7KFY,5.0
B001W26TIW,A100UD67AHFODS,5.0
B001XURPR2,A10ADBH8H9P880,5.0
B001XURP8Q,A1049V38EMQL3B,5.0
B001YI0V7O,A1016Q5UDME15Z,5.0
B001YI0V7O,A1016Q5UDME15Z,5.0
B00213KKV8,A10B6G6W3DW1EY,5.0
B0021L9C0K,A109XLG7SJQAIA,5.0
B00224ZDFY,A10ALOMJECNL2H,5.0
B00224ZDFY,A105PA6B39V8JL,4.0
B0023B14TU,A10AFVU66A79Y1,5.0
B0023RRPDI,A108J5O7DG2WIM,5.0
B0023WU6OI,A109KHEJL08HW9,5.0
B0025ZH43O,A103KKI1Y4TFNQ,5.0
B00261HV2Q,A10BNT57AVFPUG,5.0
B00263D7A4,A10A6YT9AD02PD,5.0
B00261HV2Q,A10ALOMJECNL2H,5.0
B002669XKY,A100WO06OQR8BQ,5.0
B00267TWWM,A108AVZFCZ3UWD,5.0
B0026S0QYE,A0986263H7SX62P1SRDD,5.0
B0026ZPFCK,A1087KNFOF40VD,5.0
B00272MT3U,A100WO06OQR8BQ,5.0
B0027D3LNG,A109ZEBPQ5EXEG,5.0
B0027R6N8M,A1099Y358WEMU3,5.0
B0027VT6P0,A100WO06OQR8BQ,5.0
B0027VT6V4,A1074GBGMK6136,5.0
B00291DM9O,A107T5GYZZ3ZRP,5.0
B0029N3U8K,A0543376H9JO8RU1OJJR,5.0
B0029U2YSA,A108J5O7DG2WIM,5.0
B0029ZDRSQ,A100UD67AHFODS,5.0
B002A6CWCQ,A107K10JTO8NSH,4.0
B002A6H72Q,A107XK6EES3FO7,5.0
B002AEU3EW,A105S56ODHGJEK,5.0
B002AR5XIK,A0543376H9JO8RU1OJJR,5.0
B002B3YCQM,A107D6W94H1V07,3.0
B002B3YCQM,A1016Q5UDME15Z,5.0
B002B3YCQM,A1027EV8A9PV1O,1.0
B002BH3Z8E,A102I8TQ9R7KFY,5.0
B002C0SKBW,A1087KNFOF40VD,5.0
B002CAVRUI,A107D6W94H1V07,5.0
B002CAVRUI,A105PA6B39V8JL,3.0
B002CT19IY,A10ALOMJECNL2H,5.0
B002D2H9W0,A0284208PB0CNSHI1OC6,5.0
B002D2H9W0,A10B6G6W3DW1EY,3.0
B002DW0VT8,A1053TBGTIEQ8V,5.0
B002DW92IE,A103WOAH50V4K7,5.0
B002DW92IE,A0543376H9JO8RU1OJJR,5.0
B002DYIZ2Q,A0284208PB0CNSHI1OC6,5.0
B002E0KWL6,A104TBOWU2CH4O,5.0
B002FB7IWU,A1004703RC79J9,4.0
B002FL5084,A10AFVU66A79Y1,4.0
B002GU5XKO,A10AARPB3N0GZM,5.0
B002HAJQGA,A102I8TQ9R7KFY,5.0
B002HAJQGA,A0289048PRWFY7ZXQKCD,4.0
B002HAJQGA,A10B6G6W3DW1EY,5.0
B002HH0W5W,A10BNT57AVFPUG,5.0
B002HWRJBM,A102I8TQ9R7KFY,5.0
B002IFPY2O,A102SVOH0JD2RP,5.0
B002IKKFIC,A100WO06OQR8BQ,5.0
B002IVVD8C,A109XLG7SJQAIA,5.0
B002LVUIXA,A10ADBH8H9P880,4.0
B002LZMY10,A1076PTK36UDX2,5.0
B002NU5S02,A100UD67AHFODS,4.0
B002O0K9I2,A108XABRHAA9E7,4.0
B002OEBIHY,A100WO06OQR8BQ,5.0
B002PHRDP6,A10063PJ5C9WQQ,5.0
B002POHFQG,A105TOJ6LTVMBG,5.0
B002PXFJ2O,A10AARPB3N0GZM,4.0
B002QUZM0U,A1004703RC79J9,5.0
B002R0DZXU,A1016KUT34PNBP,5.0
B002R9RBO0,A101GFBK6M7TA9,5.0
B002R9RBO0,A107XK6EES3FO7,5.0
B002R9RBO0,A10A6YT9AD02PD,5.0
B002RCTNKW,A1016KUT34PNBP,5.0
B002RCNX8K,A10BPU9QFBFPB2,5.0
B002RMPHMU,A107466OOBXHH7,5.0
B002SOU2Y0,A10063PJ5C9WQQ,4.0
B002SRQ214,A109XLG7SJQAIA,4.0
B002SWIOOM,A107CTGSINY3GJ,5.0
B002T4D3L8,A106Z0F1QPUGAX,5.0
B002TF0ZDQ,A0220159ZRNBTRKLG08H,5.0
B002TLTE6Y,A105S56ODHGJEK,4.0
B002TLTGM6,A0220159ZRNBTRKLG08H,5.0
B002TNRTSC,A108YS80LQZ0SO,5.0
B002VPE1Q6,A1079CQTAUIX6J,5.0
B002VPE1Q6,A101UQFQCCDI3L,5.0
B002W342K2,A10BMHSLDHDLCL,5.0
B002W4RPD2,A10ADBH8H9P880,5.0
B002WP2QGM,A10B6G6W3DW1EY,1.0
B002WP2QGM,A101UQFQCCDI3L,5.0
B002XG8ZEW,A1048HOW441Z1L,4.0
B002XPE10U,A108EEYSHGDL6O,5.0
B0030ER9R0,A0220159ZRNBTRKLG08H,5.0
B00317GMVA,A102ASNDNXLYU2,5.0
B0031AQ302,A103HXJHUQQXAS,5.0
B0031CPCXO,A10471FSILZ25C,4.0
B0032FOKRE,A1099Y358WEMU3,4.0
B0032JAG4G,A107WLZKBEB93Y,4.0
B0032UUGF4,A0579276Y8S37XMMI539,4.0
B0033WSDYC,A100UD67AHFODS,4.0
B00348K5XW,A1053TBGTIEQ8V,5.0
B00365E1FG,A105TOJ6LTVMBG,5.0
B0036NMQ7S,A103ST6BOEEN24,4.0
B0036R9XRU,A109ZEBPQ5EXEG,5.0
B0036WTDHK,A108GOZ37A7B75,5.0
B0036WTDHK,A10B6G6W3DW1EY,3.0
B0037TENMC,A10B6G6W3DW1EY,4.0
B00383PB0U,A10AFOU40FPKMQ,5.0
B00384D67O,A108EEYSHGDL6O,4.0
B0038EKRYY,A10BEX8J0MF8HE,5.0
B0038KTBRW,A10AFVU66A79Y1,5.0
B0038KTBRW,A100UD67AHFODS,4.0
B0038N7MSO,A102SVOH0JD2RP,4.0
B0039825TE,A108YS80LQZ0SO,5.0
B0039825LW,A10ALOMJECNL2H,5.0
B003AG79GO,A108GOZ37A7B75,5.0
B003AIL2HE,A103ST6BOEEN24,5.0
B003B3P2CO,A10AFVU66A79Y1,4.0
B003B48UQ8,A10AFVU66A79Y1,5.0
B003B8T59U,A105S56ODHGJEK,5.0
B003BE2654,A1053TBGTIEQ8V,5.0
B003BLTEZM,A10AFOU40FPKMQ,5.0
B003BQ1D4C,A105OCSP35YJG9,5.0
B003CFATSS,A1053TBGTIEQ8V,5.0
B003CH8NZ2,A101GFBK6M7TA9,5.0
B003D8KV0K,A103HXJHUQQXAS,5.0
B003DOG6IK,A108YS80LQZ0SO,5.0
B003DSEJWQ,A1070OT6C59GDR,5.0
B003EEMDMC,A1027EV8A9PV1O,5.0
B003EHA5G0,A107XK6EES3FO7,5.0
B003FHQ3RO,A10471FSILZ25C,4.0
B003FMUP2I,A105S56ODHGJEK,4.0
B003FVJYF8,A107XK6EES3FO7,5.0
B003GRHI4K,A10063PJ5C9WQQ,5.0
B003IVZVDO,A103HXJHUQQXAS,5.0
B003J5JB12,A10BNT57AVFPUG,5.0
B003JNEVRI,A10ALOMJECNL2H,5.0
B003JOCR14,A102SVOH0JD2RP,4.0
B003KW5186,A10BNT57AVFPUG,5.0
B003L16ZYU,A107D6W94H1V07,5.0
B003L1ZYYW,A10BPU9QFBFPB2,5.0
B003L1ZYYW,A0220159ZRNBTRKLG08H,5.0
B003L1ZYYW,A10B6G6W3DW1EY,5.0
B003LPTAYI,A100WO06OQR8BQ,5.0
B003M0NT1M,A1048HOW441Z1L,5.0
B003M0NT1M,A108XABRHAA9E7,5.0
B003M2YT96,A105OCSP35YJG9,5.0
B003M75D7I,A0284208PB0CNSHI1OC6,4.0
B003MTTJOY,A102I8TQ9R7KFY,4.0
B003MTTJOY,A10B6G6W3DW1EY,3.0
B003MTTJOY,A100WO06OQR8BQ,5.0
B003O2KEPC,A1013Q9SD2KIE1,5.0
B003OU51LG,A107WMIXVFLZLZ,5.0
B003Q9RERY,A104TBOWU2CH4O,4.0
B003RCEAB8,A100IX1FUK5IAW,5.0
B003SW13WQ,A0543376H9JO8RU1OJJR,5.0
B003SVSJ1K,A109XLG7SJQAIA,4.0
B003UCGDSS,A103ST6BOEEN24,4.0
B003UI62AG,A100IX1FUK5IAW,5.0
B003UKKHB4,A105S56ODHGJEK,4.0
B003UVVGHW,A107WLZKBEB93Y,5.0
B003UWO966,A10BHKV1FOS2Y3,5.0
B003V0Q7VW,A107CTGSINY3GJ,5.0
B003VIWK0G,A101OAAMZYWQ3U,5.0
B003VKVXF2,A1016Q5UDME15Z,5.0
B003VX3S3Y,A104XDJGNKWCWI,5.0
B003WM2N94,A10B6G6W3DW1EY,4.0
B003WUXMVY,A108GOZ37A7B75,4.0
B003XKS826,A106Z0F1QPUGAX,5.0
B003XN24GY,A10B6G6W3DW1EY,4.0
B003XN24GY,A1013Q9SD2KIE1,5.0
B003XN24GY,A108GOZ37A7B75,5.0
B003Y2KC7W,A103HXJHUQQXAS,5.0
B003Y35VMM,A10063PJ5C9WQQ,5.0
B003Y3BJ7S,A1076PTK36UDX2,5.0
B003Y3BJ7S,A10AFOU40FPKMQ,5.0
B003ZSHKIY,A1048HOW441Z1L,4.0
B003ZSHKIO,A107CTGSINY3GJ,5.0
B003ZSHNCC,A107K10JTO8NSH,4.0
B003ZWZP9G,A1016Q5UDME15Z,5.0
B0041Q38QM,A1016Q5UDME15Z,5.0
B00427TAIK,A105OEUBD1FCR3,5.0
B0042H3PIQ,A107K10JTO8NSH,5.0
B0042SXZFS,A1045NW0WUEBP8,4.0
B0042X9L6A,A105OCSP35YJG9,5.0
B00434OWDA,A100WO06OQR8BQ,5.0
B00439DUNI,A109XLG7SJQAIA,5.0
B0043PIZYG,A07936821FOVJO6NP4Q8,4.0
B0043T8NYY,A109KHEJL08HW9,5.0
B0043T7FXE,A107D6W94H1V07,5.0
B0043WJRRS,A1079CQTAUIX6J,3.0
B0043WJRRS,A107WMIXVFLZLZ,5.0
B004444O46,A105OCSP35YJG9,5.0
B0044GK9YI,A105OEUBD1FCR3,5.0
B0044TNPJQ,A107CTGSINY3GJ,5.0
B00452V1ZW,A10AFVU66A79Y1,4.0
B00452V27Y,A100WO06OQR8BQ,5.0
B0045EPIG8,A100UD67AHFODS,5.0
B0045XV2CI,A105S56ODHGJEK,4.0
B0046A9RA4,A105S56ODHGJEK,5.0
B0046BGUWG,A104STAOD80HVD,5.0
B0046SUPQQ,A100WO06OQR8BQ,5.0
B0046XUMDW,A108GOZ37A7B75,4.0
B00485CYRK,A103KKI1Y4TFNQ,5.0
B004861K1A,A108J5O7DG2WIM,4.0
B00488G6P8,A10BHKV1FOS2Y3,5.0
B0049MPQA4,A102XAY1719I61,5.0
B0049PQTLQ,A1087KNFOF40VD,5.0
B0049SCB2Y,A1053TBGTIEQ8V,5.0
B004A933QA,A107CTGSINY3GJ,5.0
B004AB70US,A0743345UFTOA4V1Z7W,5.0
B004AGXHNC,A1016KUT34PNBP,5.0
B004AH10K8,A105OCSP35YJG9,5.0
B004AT03YK,A0579276Y8S37XMMI539,5.0
B004AT03YK,A10ALOMJECNL2H,5.0
B004ASW73G,A102YRTA0CBQ6I,4.0
B004B0H5GC,A10B6G6W3DW1EY,3.0
B004AZ38Z0,A1074GBGMK6136,5.0
B004B0H5GC,A105TOJ6LTVMBG,4.0
B004BADW6Y,A104TBOWU2CH4O,5.0
B004BBD1QE,A10063PJ5C9WQQ,4.0
B004BUVAS6,A103WOAH50V4K7,5.0
B004BVALYY,A1074GBGMK6136,5.0
B004C87WQ6,A100IX1FUK5IAW,5.0
B004C9XIJA,A10AFVU66A79Y1,5.0
B004CAJUCI,A104STAOD80HVD,4.0
B004CAJUCI,A103W1P95BXW9T,5.0
B004CJ8DNG,A105OCSP35YJG9,5.0
B004CJ8DNG,A108EEYSHGDL6O,4.0
B004CLYM2U,A108AVZFCZ3UWD,5.0
B004CQMXDA,A100UD67AHFODS,5.0
B004CRSLGC,A103L4TOHGBCXR,5.0
B004CRSM4I,A1013Q9SD2KIE1,5.0
B004D06XJ0,A0986263H7SX62P1SRDD,5.0
B004D0F70Q,A106TZO4J5G1WQ,4.0
B004DEKH84,A104STAOD80HVD,5.0
B004DY8LPU,A108EEYSHGDL6O,5.0
B004EBX5GW,A107466OOBXHH7,5.0
B004FHO5Y6,A10BHKV1FOS2Y3,4.0
B004FL9JMU,A10BNT57AVFPUG,5.0
B004FPS6PM,A100WO06OQR8BQ,5.0
B004G60AD6,A10BHKV1FOS2Y3,5.0
B004G603E2,A102I8TQ9R7KFY,4.0
B004G605Q8,A103L4TOHGBCXR,5.0
B004GTLWR6,A10BMHSLDHDLCL,5.0
B004HD3G6Q,A107CTGSINY3GJ,5.0
B004HYG9XM,A102EC3XGCBZ81,4.0
B004I20SQM,A102YRTA0CBQ6I,5.0
B004I2EKBQ,A1007NRYNXDJKL,5.0
B004I2JR9G,A108YS80LQZ0SO,5.0
B004I5F3X2,A1070OT6C59GDR,5.0
B004I5BUSO,A100WO06OQR8BQ,5.0
B004I5BUSO,A109XLG7SJQAIA,4.0
B004I5BUSO,A100UD67AHFODS,5.0
B004I6OCRO,A10471FSILZ25C,4.0
B004I6OCRO,A1076PTK36UDX2,5.0
B004JZI78O,A1070OT6C59GDR,5.0
B004K45O12,A103HXJHUQQXAS,5.0
B004L9M0AO,A0220159ZRNBTRKLG08H,3.0
B004L9M0AO,A108J5O7DG2WIM,4.0
B004LEAYXY,A101AENIWYBBS0,5.0
B004LNFJCQ,A1099Y358WEMU3,4.0
B004M8SSW8,A104TBOWU2CH4O,4.0
B004MF2ZG6,A1099Y358WEMU3,4.0
B004MYFOE2,A108GOZ37A7B75,5.0
B004N866SA,A10ARISO1UMIUN,5.0
B004O0PAB6,A105XE9Q2XWWZ3,5.0
B004OVECU0,A10B6G6W3DW1EY,5.0
B004OVECU0,A109XLG7SJQAIA,5.0
B004P8AF30,A100WO06OQR8BQ,5.0
B004PR6DAA,A105OCSP35YJG9,5.0
B004Q9T78C,A108YS80LQZ0SO,5.0
B004QK7HI8,A103ST6BOEEN24,4.0
B004RAU3OC,A10063PJ5C9WQQ,5.0
B004RORMF6,A105XE9Q2XWWZ3,5.0
B004RZUS6K,A105OEUBD1FCR3,4.0
B004SBBD1C,A102SZ9XZ1CK7Q,5.0
B004SMQD1G,A105S56ODHGJEK,4.0
B004SUO3VK,A100WO06OQR8BQ,5.0
B004SY5O5K,A105OCSP35YJG9,5.0
B004U1Y3J4,A105TOJ6LTVMBG,5.0
B004UDOF0O,A105TOJ6LTVMBG,4.0
B004UGMW4W,A1079CQTAUIX6J,4.0
B004V3KCIM,A100UD67AHFODS,5.0
B004VEJYEO,A1027EV8A9PV1O,5.0
B004VEOP2U,A109KHEJL08HW9,4.0
B004VM4DU6,A1053TBGTIEQ8V,5.0
B004VM1T5S,A108AVZFCZ3UWD,5.0
B004VMM718,A100UD67AHFODS,5.0
B004VSA7GO,A1053TBGTIEQ8V,5.0
B004W2JL2A,A105TOJ6LTVMBG,5.0
B004W2JL2A,A10A6YT9AD02PD,4.0
B004W2JL2A,A100IX1FUK5IAW,5.0
B004WKWZMU,A07936821FOVJO6NP4Q8,5.0
B004WY7VQQ,A103OG69UZTK9,5.0
B004X19B02,A108GOZ37A7B75,5.0
B004XIBCLQ,A100IX1FUK5IAW,5.0
B004XT6HKQ,A105TOJ6LTVMBG,4.0
B004XXMUCQ,A100IX1FUK5IAW,5.0
B004XXMUCQ,A1016Q5UDME15Z,5.0
B004XXMUCQ,A10A6YT9AD02PD,5.0
B004YDUZ22,A102UDLRKSYSK8,5.0
B004YHVNWO,A1070OT6C59GDR,4.0
B004YIFP04,A101GFBK6M7TA9,5.0
B004YIFP04,A107CTGSINY3GJ,5.0
B004YI9NTS,A100UD67AHFODS,5.0
B004YLCE2S,A100UD67AHFODS,5.0
B004YLCFCM,A100UD67AHFODS,5.0
B004YW79F4,A103HXJHUQQXAS,5.0
B004Z2H07K,A0955928C2RRWOWZN7UC,4.0
B004ZBMYNQ,A10AARPB3N0GZM,5.0
B004ZGN6MY,A1027EV8A9PV1O,5.0
B004ZMVQRA,A10A6YT9AD02PD,5.0
B00502KFNK,A102YRTA0CBQ6I,5.0
B00502KFNK,A102YRTA0CBQ6I,5.0
B005058B56,A10BEX8J0MF8HE,5.0
B0050K0E1U,A101UQFQCCDI3L,5.0
B0050K0E1U,A104STAOD80HVD,5.0
B0050YG3CU,A108J5O7DG2WIM,5.0
B00515FRG6,A107K10JTO8NSH,4.0
B00519BEQY,A108AVZFCZ3UWD,5.0
B00519BEQY,A103L4TOHGBCXR,5.0
B0051G5SD2,A106TZO4J5G1WQ,5.0
B0051OGJQE,A105OCSP35YJG9,5.0
B0051VARFG,A07936821FOVJO6NP4Q8,4.0
B0052D38UE,A100WO06OQR8BQ,4.0
B0053B347M,A105OEUBD1FCR3,4.0
B0053T4PHC,A100UD67AHFODS,5.0
B00542NV32,A103W1P95BXW9T,5.0
B00545BZOG,A109XLG7SJQAIA,5.0
B0054CFKQI,A105S56ODHGJEK,5.0
B0054JJ0QW,A100UD67AHFODS,5.0
B0054L1TQ4,A0817634JN8YPQ7L8C4V,5.0
B0054LAZ4Q,A101A5HAADYZMO,5.0
B0054KQZQY,A10BPU9QFBFPB2,5.0
B0054KQZQY,A1016Q5UDME15Z,5.0
B0054KQZQY,A10B6G6W3DW1EY,4.0
B00552Q7ZU,A109XLG7SJQAIA,5.0
B00558OP9O,A0284208PB0CNSHI1OC6,5.0
B00558OQHK,A10ALOMJECNL2H,5.0
B00558OQHK,A102YRTA0CBQ6I,4.0
B0055E6TY2,A103HXJHUQQXAS,5.0
B0055LGG3Y,A100IX1FUK5IAW,5.0
B00562O8U0,A102EC3XGCBZ81,5.0
B0056TYRMW,A103OG69UZTK9,5.0
B0057M0ABA,A10B6G6W3DW1EY,4.0
B0057QYF2G,A105PA6B39V8JL,4.0
B0057X4TWA,A10AFVU66A79Y1,5.0
B005869IUY,A10ALOMJECNL2H,5.0
B0058EG0KC,A105OCSP35YJG9,5.0
B0058RLD9C,A07936821FOVJO6NP4Q8,5.0
B0058TUZTO,A1099Y358WEMU3,5.0
B0058UUR6E,A1016Q5UDME15Z,5.0
B0058UUR6E,A0579276Y8S37XMMI539,5.0
B0059AK8HQ,A0543376H9JO8RU1OJJR,5.0
B005A0ETXY,A1074GBGMK6136,5.0
B005A0B7CA,A108XABRHAA9E7,5.0
B005A2AZHG,A108GOZ37A7B75,5.0
B005ALITZM,A107T5GYZZ3ZRP,5.0
B005ARQV6U,A1013Q9SD2KIE1,5.0
B005AZ7BE8,A103L4TOHGBCXR,5.0
B005BCNAWW,A104XDJGNKWCWI,4.0
B005BCNAWW,A102SZ9XZ1CK7Q,5.0
B004FVMKVC,A10B6G6W3DW1EY,4.0
B005C3R1GG,A10BNT57AVFPUG,5.0
B005C95MSE,A108XABRHAA9E7,4.0
B005CFLMNC,A107D6W94H1V07,4.0
B005CFLMNC,A1070OT6C59GDR,5.0
B005CLPP84,A1053TBGTIEQ8V,5.0
B005CLPP84,A1018D502E27E6,2.0
B005CLPP8E,A100UD67AHFODS,5.0
B005CLPP84,A100WO06OQR8BQ,1.0
B005D2JE2A,A105PA6B39V8JL,4.0
B005D5M136,A1076PTK36UDX2,5.0
B005D69QD8,A103ST6BOEEN24,5.0
B005D88EXY,A0579276Y8S37XMMI539,4.0
B005DD5BX0,A1027EV8A9PV1O,4.0
B005DIBH6A,A109XLG7SJQAIA,4.0
B005DKZTMG,A100IX1FUK5IAW,5.0
B005DKZTMG,A10B6G6W3DW1EY,5.0
B005DLDO4U,A0220159ZRNBTRKLG08H,5.0
B005DKZTMG,A1027EV8A9PV1O,5.0
B005DKZTMG,A102EC3XGCBZ81,4.0
B005DPF08E,A0220159ZRNBTRKLG08H,5.0
B005DOUJL8,A10AFVU66A79Y1,5.0
B005DOK8NW,A100UD67AHFODS,5.0
B005DSPLDA,A100UD67AHFODS,5.0
B005EHHM5A,A100UD67AHFODS,5.0
B005EJLFNI,A108XABRHAA9E7,4.0
B005EJH6RW,A1053TBGTIEQ8V,5.0
B005EJH6RW,A1027EV8A9PV1O,5.0
B005EJH6RW,A100IX1FUK5IAW,5.0
B005EJH6RW,A07936821FOVJO6NP4Q8,5.0
B005EJH6RW,A1016Q5UDME15Z,5.0
B005EOWBHC,A102SZ9XZ1CK7Q,5.0
B005EZTUMU,A109ZEBPQ5EXEG,5.0
B005FDOG7A,A108GOZ37A7B75,5.0
B005FDOGLG,A108GOZ37A7B75,5.0
B005FM8UL4,A1070OT6C59GDR,5.0
B005FPT38A,A107WLZKBEB93Y,4.0
B005FU251C,A100IX1FUK5IAW,5.0
B005FYNSUA,A105OEUBD1FCR3,5.0
B005FYNSUA,A104TBOWU2CH4O,4.0
B005G7H0AU,A10BPU9QFBFPB2,5.0
B005G8CPDG,A0220159ZRNBTRKLG08H,5.0
B005GLFSYQ,A10B6G6W3DW1EY,4.0
B005GSS8TG,A10471FSILZ25C,4.0
B005H3I38Q,A108GOZ37A7B75,5.0
B005H3Q55E,A108EEYSHGDL6O,5.0
B005H3Q5AE,A101UQFQCCDI3L,5.0
B005H3Q5AE,A107WLZKBEB93Y,5.0
B005HGBEYS,A1004703RC79J9,5.0
