item,user,rating
B0040Z1EHY,A134J0S1HWE4F7,5.0
B00411ABTO,A10J0LUA6H8I55,5.0
B00414X4QI,A10BH1JDT6SNGA,5.0
B00419VQ0Y,A137QMFWV18PKJ,3.0
B0041BT21M,A10KFUV6WTHZF,5.0
B0041BT21M,A12HHTV2213Q5L,5.0
B0041BT21M,A127K5OUTCUHSL,5.0
B0041BT21M,A11Y74GVJ27NWJ,3.0
B0041EWYSM,A11AP8Z9IF3NH2,5.0
B0041MGZGG,A12CDY7IZ628UX,5.0
B0041OSQB6,A11J0V01L5JA64,5.0
B0041OSQB6,A11LOBRD7RVNQU,5.0
B0041OSQB6,A10CTHRWD9P9IB,4.0
B0041Q38QM,A12WMDXRUQPWB2,3.0
B0041Q38QM,A112ADAC1VIJ4W,5.0
B0041Q38QM,A1016Q5UDME15Z,5.0
B0041Q38QM,A12DQZKRKTNF5E,5.0
B0041Q38QM,A12F548NXV8ZT9,4.0
B0041Q38QM,A11DS1II7Z6R3H,5.0
B0041Q38QM,A10FUCF4N44ZT1,4.0
B0041Q38QM,A130VGG4P4PW5J,5.0
B0041QBAIA,A11RQ6NYFDCFFU,5.0
B0041RSHWG,A12S5UQVENWLJK,5.0
B0041TF4QQ,A12RIRSZF47MTI,5.0
B0041TF4QQ,A106ZJ5MVKRHHA,5.0
B00425S1H8,A10D12KO4PY8DB,5.0
B00425S1H8,A11GVQD818NBZB,5.0
B00427TAIK,A105OEUBD1FCR3,5.0
B0042A1Q52,A10R1SL31CJII8,4.0
B0042A68R8,A11D33BB0GGPWK,5.0
B0042ESTQW,A127P8A5QQ05KN,5.0
B0042FZ92S,A101C99CG8EFUH,3.0
B0042H3PIQ,A107K10JTO8NSH,5.0
B0042H3PIQ,A10NMELR4KX0J6,5.0
B0042J5VQI,A11T7CEFCSAM9W,5.0
B0042J5VQI,A11T7CEFCSAM9W,5.0
B0042J5VQI,A10HS51L0GC1R4,5.0
B0042J5VQI,A11T7CEFCSAM9W,4.0
B0042J5VQI,A130827XSBSZH2,5.0
B0042RA8C2,A11YUCEJ399PHL,4.0
B0042RTQPC,A134HFABW6BMZL,5.0
B0042SXZFS,A1045NW0WUEBP8,4.0
B002Q65RXQ,A12DQZKRKTNF5E,4.0
B0042X8XKK,A11V9E4044WFNK,5.0
B0042X93AE,A12FM5EOLFEZYI,5.0
B0042X9L6A,A105OCSP35YJG9,5.0
B0042X9L6A,A12NQ4LG22NC7V,5.0
B0042X9LC4,A12NQ4LG22NC7V,5.0
B00433SOXA,A12E770VZMF0WJ,5.0
B00433SOG2,A12R3YGEHW7D8G,4.0
B00434OWDA,A134ZZ342PLBDG,4.0
B00434OWDA,A11FTREGHBT1U8,5.0
B00434OWDA,A12SDYAV7QLNHW,5.0
B00434OWDA,A100WO06OQR8BQ,5.0
B00434OWDA,A11LNPG39A2ZV4,4.0
B00434OWDA,A10PEXB6XAQ5XF,5.0
B0043554TK,A114TMHW9GRMPB,5.0
B00435PI3W,A12O5SEIF162P8,4.0
B00435PI3W,A105S56ODHGJEK,1.0
B00436G2OU,A11N9M2212IPJ,5.0
B00439DUNI,A109XLG7SJQAIA,5.0
B00439DUNI,A12HP7HJIZHQUG,3.0
B00439GMJ2,A11KPE3KW3YPLF,5.0
B00439GMJ2,A12D4TJ9ON1U4M,5.0
B00439GMJ2,A118V341FMA1EL,2.0
B00439GMJ2,A11NX5C797F7XV,3.0
B0043BC0E6,A132FOGSE0HDBL,4.0
B0043BF3AE,A110XPU1POBCMH,1.0
B0043BF3AE,A11YIHB6IW352W,5.0
B0043BF3AE,A11VIWB90OEUS3,4.0
B0043BF3AE,A11NN1DMD8CIL4,5.0
B0043BF3AE,A114KB8LNO6RWO,5.0
B0043BX98C,A10DHVWCLL3EA3,4.0
B0043CHWHA,A10TQODHSDP3UK,5.0
B0043CET76,A135MK4P9G8EDX,5.0
B0043CG3QG,A11O50YYL9W32U,4.0
B0043D2L4I,A11B0Y8MM1E9EB,5.0
B0043D2L3Y,A11GAD7CMO5Y1B,5.0
B0043EV20G,A11J0V01L5JA64,5.0
B0043EV20G,A11P105WVK5240,5.0
B0043GCBU4,A10QA9KG2BQMUB,5.0
B0043GW86G,A11B0Y8MM1E9EB,5.0
B0043M66XG,A11LNPG39A2ZV4,4.0
B0043M668G,A10NPPQEOF8QN6,5.0
B0043M6F14,A12R3YGEHW7D8G,5.0
B0043M9ATI,A1248JRIINWRTH,5.0
B0043M9ATI,A12HAL61YXO21B,5.0
B0043M668G,A136QHBYMSF3QA,5.0
B0043M668G,A11LIFTP3X8SVP,1.0
B0043PIZYG,A07936821FOVJO6NP4Q8,4.0
B0043RS864,A10HS51L0GC1R4,5.0
B0043RS864,A10P36VBIEZOCW,2.0
B0043RTLA6,A134HFABW6BMZL,3.0
B0043RTLA6,A11B7CX9AER4V5,5.0
B0043RTLNS,A12T2UJC2UNN32,5.0
B0043RTLNS,A1274QVFP1YDOS,5.0
B0043SEWQ8,A10RRDP5VCR5NA,5.0
B0043SIX4A,A11G8P40HHZPRJ,4.0
B0043SL5C2,A12VWZPNRIA7R1,4.0
B0043T7FHK,A10SE0U42ABS9S,5.0
B0043T8NYY,A109KHEJL08HW9,5.0
B0043T8NYY,A117V6GB7R5VHH,5.0
B0043T7FHK,A10HH7HKLDO6ZK,5.0
B0043T7FHK,A131SKU9H4JE4U,5.0
B0043T7FXE,A10Z8K7CVE3VHZ,5.0
B0043T7FHK,A11NFFG2EQD1X6,5.0
B0043T7FHK,A10O5PLDMFNCNM,2.0
B0043T7FHK,A132VJAZYUEGRJ,5.0
B0043T7FHK,A127GZ51PD786F,4.0
B0043T7FXE,A11YIHB6IW352W,3.0
B0043T7FXE,A12DQZKRKTNF5E,4.0
B0043T7FXE,A10Z8LR5LYE3A6,5.0
B0043T7FXE,A13AFI9V7FVNSZ,5.0
B0043T7FXE,A11Y478PJDW2QV,4.0
B0043T7FXE,A10GDDRKCIZGE6,5.0
B0043T7FXE,A123OGWBI8VY0H,1.0
B0043T7FXE,A11DP9A83HJ08N,5.0
B0043T7FXE,A107D6W94H1V07,5.0
B0043T7FXE,A10OVC2MHYOBZZ,5.0
B0043VE29C,A11D4GAEZ8D328,5.0
B0043T7FXE,A10J0LUA6H8I55,5.0
B0043T7FXE,A1358WVA02SPNC,5.0
B0043T7FXE,A11GVQD818NBZB,4.0
B0043T7FXE,A10ZWUOV6ULAAB,5.0
B0043T7FXE,A12R3YGEHW7D8G,3.0
B0043T7FXE,A12LVOO387JUA,5.0
B0043T7FXE,A1271K0BATKB27,5.0
B0043WJRRS,A1079CQTAUIX6J,3.0
B0043WQ1Q8,A12XRNYZODYHFG,5.0
B0043WJRRS,A13B2IYD1P3WK2,5.0
B0043WJRRS,A12CDY7IZ628UX,5.0
B0043T7FXE,A11WTNTNVE9VZ7,3.0
B0043T7FXE,A10O18BTQL8QBE,3.0
B0043WJRRS,A10LWFKVC21F82,5.0
B0043WJRRS,A12AQI81DI8168,5.0
B0043X4YF2,A10J0LUA6H8I55,5.0
B0043WJRRS,A11WT9VEQMJ0TW,5.0
B0043WJRRS,A13BKSM28QAGGY,5.0
B0043WJRRS,A107WMIXVFLZLZ,5.0
B0043WJRRS,A11V0UD681NIWR,4.0
B0043ZWJHU,A10FUCF4N44ZT1,3.0
B0043WJRRS,A12P19BDYL6KBK,5.0
B0043WJRRS,A13A943ZWQVT0Z,5.0
B0043WJRRS,A10QA9KG2BQMUB,5.0
B0043WJRRS,A10QA9KG2BQMUB,5.0
B0043WJRRS,A12SLF4GNPPFRZ,5.0
B0043WJRRS,A129VQP9MEZ9ZK,4.0
B00442ZRIU,A10ZBR6O8S8OCY,5.0
B004431UBM,A10N9YQ2KZ5G5H,3.0
B004444O50,A10VNP8EKLZ9NZ,5.0
B004444O46,A105OCSP35YJG9,5.0
B004477BQG,A12XOXLF0VBK2A,5.0
B004477BQG,A128K4SSWJGSKL,5.0
B00449F6I4,A11GLQR8HQAA20,5.0
B00449DMXK,A13381A92CTY1X,5.0
B0044DE7XK,A10ZBR6O8S8OCY,5.0
B0044GK9YI,A105OEUBD1FCR3,5.0
B0044O3Q5O,A11AP8Z9IF3NH2,5.0
B0044O3Q5O,A10PEXB6XAQ5XF,2.0
B0044TNPJQ,A124WZCUIH2T7W,3.0
B0044TNPJQ,A107CTGSINY3GJ,5.0
B0044UHJWY,A12TRV5RNAO4B,4.0
B0044UHJWY,A12LTYDEZDUEIV,5.0
B0044UHJWY,A11PLIGIEACQ6X,4.0
B0044UHJWY,A12MFMZAN6GN9W,5.0
B0044XN6BY,A12HGA7UPD8PFO,5.0
B0044YPN0A,A121E1HU5SMBJ4,5.0
B0044YPN0A,A11H42SM98965W,5.0
B0044XTJ1K,A10UYG5GKWAY77,5.0
B0044YPN0A,A12C1OTJ37UUG7,5.0
B0044YPN0A,A10HST9M5Z7CYR,5.0
B0044YPN0A,A10M36I150QVPH,4.0
B0044YPN0A,A11AELGLRLLU0N,5.0
B00451X7FU,A110VKXAVLAYKY,4.0
B00452V1ZW,A10AFVU66A79Y1,4.0
B00452V66G,A11QMCUPKN614D,4.0
B00452V66G,A11R4TN2PDCDGW,4.0
B00452V66G,A111SYG9IQQHNN,5.0
B00452V27Y,A100WO06OQR8BQ,5.0
B00452V66G,A10YTT24P9KI84,3.0
B00452V66G,A120KBT5UAQEZP,4.0
B0045532LU,A10O7THJ2O20AG,5.0
B0045506KU,A11VIWB90OEUS3,4.0
B004552LVW,A10OHFF195UFO4,5.0
B00456SDH2,A10FUCF4N44ZT1,5.0
B00456NYZI,A135NKWPQW8SAM,5.0
B004572WUK,A128V0UOILKEIR,5.0
B004578OX4,A10X1U5QPFJTGK,5.0
B00457X10A,A11KQADBYE0UZL,5.0
B0045DIO7E,A12XV8Y54NT4PN,4.0
B0045DIO7E,A10KGIC8MTH30G,5.0
B0045EHSTS,A120VBCAPQLF0N,5.0
B0045EPIG8,A100UD67AHFODS,5.0
B0045EPIG8,A11FX8HL2ANK6T,5.0
B0045F5CYK,A11D21UV0WU8SY,4.0
B0045F6S2A,A11JI4CX8C84OT,4.0
B0045F5CYK,A11S4NOJZGS28Q,5.0
B0045F5CXQ,A11D21UV0WU8SY,4.0
B0045F5CXQ,A11D21UV0WU8SY,4.0
B0045F5CXQ,A11D21UV0WU8SY,4.0
B0045F5CXQ,A110Z4W5BQ7QSP,5.0
B0045F5CXQ,A139TNYEKTQIDJ,2.0
B0045FM6SU,A10TJRENZ71JY0,5.0
B0045F5CXQ,A10NA0GIDJR16P,5.0
B0045H2CDC,A12922YTOIZUBB,3.0
B0045HNKCO,A10DFH2Y5LWEU0,3.0
B0045HNKCO,A10MLPSGGCGWA9,5.0
B0045IIZKU,A125J7MDOUXXQJ,5.0
B0045IIZKU,A10ISTV0QD8FAC,4.0
B0045JK8PE,A10LJMK9LDR2KM,5.0
B0045JMMJE,A11G2KNJ9TWXRQ,4.0
B0045JSO32,A113GBUT0UMRQY,5.0
B0045JTAC6,A11H2VJHPOX00P,4.0
B0045JXSHO,A10M0GF5ZFODYU,5.0
B0045KGZOG,A11R5CD948SAZ2,4.0
B0045KGZOG,A11KHPF2OFDBY6,5.0
B0045KGZOG,A10XV9FUOAQUX4,5.0
B0045KXU3A,A11MCG05H01RGN,5.0
B0045KGZOG,A10M1ODYTTJUCO,5.0
B0045KXU3A,A12I3YXOUHYVQU,5.0
B0045KGZOG,A12UNGJZDNMI0U,5.0
B0045KGZOG,A11N9M2212IPJ,5.0
B0045L4BJ6,A12GLBE0R1UE48,5.0
B0045L3SNQ,A1264B88BYLC2V,3.0
B0045L3SNQ,A10WD79BD073E6,5.0
B0045XV2CI,A10NGKUW4GP6CP,5.0
B0045XV2CI,A11OQUV1ZI2MT2,5.0
B0045XV2CI,A105S56ODHGJEK,4.0
B0045XV2CI,A11OTLEDSW8ZXD,5.0
B0045ZEU52,A137H7THVY77,5.0
B0046141OA,A11ITT24CY6WBF,4.0
B004614T6U,A10NSQTIBH0JPZ,5.0
B00461G3MS,A10ME5FU9KHPPY,4.0
B00461G3MS,A10J0LUA6H8I55,5.0
B00461G3MS,A11WOM3DHAVKPA,5.0
B00461G3MS,A11V6ZJ2FVQY1D,5.0
B00461G3MS,A132L0QWXE6B1,1.0
B00464MVC6,A12OSDV4QJGAZ1,4.0
B0046A8YAI,A10VIMONWLTBMW,5.0
B0046A9RA4,A105S56ODHGJEK,5.0
B0046A9RA4,A12Q7HBOOO4UEO,2.0
B0046AMGW0,A11G2KNJ9TWXRQ,5.0
B0046BGUWG,A11ULAZ4B5ZXC8,5.0
B0046BGUWG,A11D33BB0GGPWK,1.0
B0046BGUWG,A104STAOD80HVD,5.0
B0046BGUWG,A12SNBNTHQUJQC,5.0
B0046E47IM,A12DBNZP5IAJHD,5.0
B0046K6WXO,A11SGM6Z9083AD,5.0
B0046OW9XM,A120BPRX233DLL,4.0
B0046REF9K,A12E0Y64P3KT1K,3.0
B0046RDR5I,A13700AF4X40YG,5.0
B0046RDR5I,A11EXFO14WEJM1,5.0
B0046RDR5I,A10ISD518CY5YT,5.0
B0046RDQGS,A11LNPG39A2ZV4,5.0
B0046T44YO,A10TQWIM6NGTBW,4.0
B0046SUPQQ,A100WO06OQR8BQ,5.0
B0046TDJJK,A12DQZKRKTNF5E,5.0
B0046TDJJK,A10ZK1IH0PDGJU,5.0
B0046TBIEI,A11T807LX2EF00,5.0
B0046S54GC,A11BPR5PDNF2QZ,5.0
B0046RDR5I,A11R5VW7IM6ISQ,5.0
B0046S54GC,A134EBCRHG5E4N,5.0
B0046RDR5I,A12UVEMKP5RMKN,5.0
B0046XAROG,A11FP2U911TTXA,5.0
B0046XAROG,A13AGG92RCEPQM,5.0
B0046XAROG,A10PLUUN5Q999K,5.0
B0046Y5Z5G,A12W8035VAZKTD,3.0
B0046XUMDW,A108GOZ37A7B75,4.0
B0046Y5Z5G,A10R5CSRK0US7A,5.0
B0046ZH10M,A11INIL2YFJ137,5.0
B0046Y0Y20,A138ZI49WKJ4XO,5.0
B0046Y5Z5G,A117CY35TOH4OK,4.0
B0046XAROG,A10U8DJAPJJI8I,3.0
B0046XAROG,A1348UEOCZHM57,5.0
B0046XAROG,A11BZ6WKO2Z27U,5.0
B0046XAROG,A11O2YAN30LQEB,5.0
B0046XAROG,A11KZ906QD08C5,5.0
B0046XAROG,A10UYG5GKWAY77,5.0
B0046XAROG,A11JI4CX8C84OT,5.0
B004718P6Y,A132CBT7KF85K9,5.0
B00471G8CC,A10DQTWKNB57NH,5.0
B00472OBCK,A10CSQI215I2DQ,5.0
B00472OBCK,A12UVLHMJIJNWR,5.0
B00474A1M2,A1150LHSYZKOXA,4.0
B00474YRE0,A11SY3DXKV2U9H,4.0
B00474YRE0,A1123B65C1OJDO,5.0
B0047AAM1Q,A11KPE3KW3YPLF,5.0
B0047AALW6,A10NDS424SCQM,5.0
B0047AALW6,A10NDS424SCQM,5.0
B0047EKLWW,A12TI91WZLG84A,5.0
B0047JT92U,A10LWFKVC21F82,5.0
B00485CYRK,A11G8P40HHZPRJ,4.0
B00486TKXU,A11NWP7SHMEEKD,5.0
B00485CYRK,A103KKI1Y4TFNQ,5.0
B00485CYRK,A10NPPQEOF8QN6,5.0
B00485CYRK,A132L0QWXE6B1,5.0
B00485CYRK,A10YHVZ6IOWSW3,5.0
B004861K1A,A108J5O7DG2WIM,4.0
B00485CYRK,A10G79D1O9W0ZG,4.0
B00485CYRK,A135W9DO71QJU,5.0
B00488G6P8,A11VIIIBD8S5XW,5.0
B00488I2G4,A137QMFWV18PKJ,4.0
B00488G6P8,A10BHKV1FOS2Y3,5.0
B00488G6P8,A11EAZ7FMRFLJB,5.0
B00488G6P8,A132XHDUEF6MX0,4.0
B00489SLEQ,A12R3YGEHW7D8G,5.0
B00489O122,A132CBT7KF85K9,5.0
B0048AVBNS,A127BYKXGIRGJY,3.0
B0048WAB3M,A1137PCXIZIAKV,4.0
B0048WAB3M,A10YYBVEFIPDT0,5.0
B0048WAB3M,A10SJEKIQ6JZ04,5.0
B0048WAB3M,A10SJEKIQ6JZ04,5.0
B0048WPN0I,A134M9EM11OCZ,5.0
B0049H9WF4,A1232675H6D7CJ,5.0
B0049L0V46,A12J3OD0HY8CN0,5.0
B0049MPQA4,A102XAY1719I61,5.0
B0049MPQA4,A12GNKYTCBF15B,4.0
B0049MPQA4,A10VA5QS5P57N4,4.0
B0049MPQA4,A118TP2GDL2D2B,3.0
B0049MPQA4,A11FIDDKWYN06Y,5.0
B0049MPQA4,A135W9DO71QJU,4.0
B0049P1MRM,A11OTLEDSW8ZXD,5.0
B0049P6OTI,A10TICWC8RNTF1,5.0
B0049P6OTI,A1158DYYAK8ODO,4.0
B0049P6OTI,A11O2YAN30LQEB,5.0
B0049P6OTI,A12UVEMKP5RMKN,5.0
B0049PQTLQ,A1087KNFOF40VD,5.0
B0049PQTLQ,A11AP8Z9IF3NH2,5.0
B0049PQTLQ,A10GQYK9VEE7FV,5.0
B0049QKF0G,A136YN2GQ342CI,5.0
B0049PQTLQ,A11ZSSZ966BB0D,5.0
B0049ROCQI,A10CSQI215I2DQ,3.0
B0049P6OTI,A12AOWNFK0UEFZ,5.0
B0049P6OTI,A10O7THJ2O20AG,5.0
B0049P6OTI,A11ENPMP5RF3IK,4.0
B0049S2ZZM,A12I3YXOUHYVQU,3.0
B0049SKIDI,A11T807LX2EF00,3.0
B0049SVTXG,A12UNGJZDNMI0U,5.0
B0049SVTXG,A11USZCHDV0N6R,5.0
B0049S6ZUS,A11ZEDFZF5JST4,5.0
B0049SCB2Y,A12T5OU9THPZDI,5.0
B0049SCB2Y,A10NGKUW4GP6CP,5.0
B0049S6ZUS,A1297XDEVYKJKC,5.0
B0049S6ZUS,A135AID7S9P7Q6,4.0
B0049U477Y,A11R5CD948SAZ2,4.0
B0049U477Y,A10P36VBIEZOCW,2.0
B0049SCB2Y,A11MZP2GWF0XBV,5.0
B0049SCB2Y,A1053TBGTIEQ8V,5.0
B0049S6ZUS,A1091JMITHBA54,4.0
B0049VTIWM,A11R4TN2PDCDGW,3.0
B0049VGHOO,A13A9XV81EQF30,5.0
B0049VGHOO,A11ULAZ4B5ZXC8,5.0
B0049SCB2Y,A12XKCM5DZ1B7A,4.0
B0049SCB2Y,A10DDEKA2OQQSC,5.0
B0049WJWJ0,A102F7EHNVW30Q,5.0
B0049S6ZUS,A125Y2G5B1CXSX,5.0
B0049Y2PIS,A11IJP1LCXTRMD,3.0
B0049WJWJ0,A10P36VBIEZOCW,1.0
B004A6N55M,A11ENPLSWWU4RA,5.0
B004A85SWI,A12I3YXOUHYVQU,5.0
B004A88RM6,A1319KFC1IA0VM,5.0
B004A933QA,A107CTGSINY3GJ,5.0
B004A98YTG,A12C7XYE27B7KK,5.0
B004A9PMGE,A11G2KNJ9TWXRQ,5.0
B004A98YTG,A10TQWIM6NGTBW,5.0
B004AA0QO6,A13290JKHB3UUO,5.0
B004AA4E8K,A12Z35S2ZTIJ2K,5.0
B004AA4E8K,A10FUCF4N44ZT1,5.0
B004AA0U56,A12TML9R2XXQIC,3.0
B004A9ZAQG,A10TQWIM6NGTBW,5.0
B004A9ZAQG,A131WEOLG7Z4GB,5.0
B004AA0U56,A11LIFTP3X8SVP,4.0
B004AB4Z10,A121VLPO0FUEDI,5.0
B004ABHKZ8,A11KHPF2OFDBY6,5.0
B004ABHKZ8,A11PY3GIKYCQBS,5.0
B004AC0L4Y,A12GUH9ZJ59KII,5.0
B004ABQAFO,A12YN0X0CRN1AV,5.0
B004AB70US,A0743345UFTOA4V1Z7W,5.0
B004AFFZNI,A11XMRKII7YD9I,5.0
B004AEYF0S,A11SGM6Z9083AD,4.0
B004AGX4YO,A11QA3OV78U4A8,5.0
B004AGX4YO,A11UETVJSJJSUI,5.0
B004AGX4YO,A111WCUF5KA2I6,5.0
B004AH10K8,A13AUTRNF2XBSB,5.0
B004AGXHNC,A11ASHESQEXEEQ,3.0
B004AGX4YO,A10MJHMMV5WK9T,5.0
B004AGXHNC,A114KB8LNO6RWO,5.0
B004AGXHNC,A1016KUT34PNBP,5.0
B004AH10K8,A12TQHP0M92PS1,4.0
B004AGXHNC,A10DFH2Y5LWEU0,5.0
B004AH10K8,A10KGIC8MTH30G,4.0
B004AH10K8,A10KGIC8MTH30G,5.0
B004AH10K8,A131UVEP5CEMAD,4.0
B004AH10K8,A105OCSP35YJG9,5.0
B004AH10K8,A132SY43FWROE5,3.0
B004AHKUY0,A13288YJJOJC0Q,3.0
B004AL1QJY,A115Z929RXDBY7,5.0
B004AM625G,A12EVK82QUTSA6,4.0
B004AMBW1U,A12DLQIZPX99IF,5.0
B004AM624C,A12BWPP04M9H01,5.0
B004ANHC6S,A1380E29WCL809,5.0
B004AOVUNS,A11OTLEDSW8ZXD,4.0
B004AQ0IVG,A11JI4CX8C84OT,4.0
B004AQ0IRA,A12F548NXV8ZT9,5.0
B004AT03YK,A10KICHLQNO84W,5.0
B004ASW73G,A10KFUV6WTHZF,5.0
B004AT03YK,A12BH1NHL0DYAJ,5.0
B004AT03YK,A11LYLCJKB5F74,5.0
B004AT03YK,A0579276Y8S37XMMI539,5.0
B004ASW73G,A1362TBDOUS12R,5.0
B004ASW73G,A12W77TH3XEQ6M,5.0
B004AT03YK,A10ALOMJECNL2H,5.0
B004ASW73G,A10ZKUUHHFUQJV,4.0
B004ASW73G,A13288YJJOJC0Q,5.0
B004AT03YK,A130VGG4P4PW5J,5.0
B004AUK9IY,A12HGA7UPD8PFO,5.0
B004ASW73G,A11FAMPLH43B7E,2.0
B004ASW73G,A12NZ61A0F6EYZ,5.0
B004ASW73G,A102YRTA0CBQ6I,4.0
B004AW0QGM,A11V2KYQGQZD9X,4.0
B004AX6Z3Y,A12HP7HJIZHQUG,4.0
B004B0H5GC,A120ULQNJYWSEU,5.0
B004AZ38Z0,A11EGUFH5IEF6O,5.0
B004B0H5GC,A121QVD4X1A0L8,5.0
B004AZ38Z0,A13290JKHB3UUO,5.0
B004B0H5GC,A10B6G6W3DW1EY,3.0
B004AZ38Z0,A11BW2AUCELSJ0,5.0
B004AZ38Z0,A1074GBGMK6136,5.0
B004AZ38Z0,A126OK5X360TMM,5.0
B004B0H5GC,A105TOJ6LTVMBG,4.0
B004AZ38Z0,A11XMRKII7YD9I,5.0
B004AZ38Z0,A12ENBT314RFXR,5.0
B004AZ38Z0,A11FX8HL2ANK6T,5.0
B004B31YTS,A10VPUELRKZ87D,5.0
B004B31YTS,A11ED8O95W2103,2.0
B004B7P4KE,A11IJP1LCXTRMD,5.0
B004B8GF7Y,A10Z8LR5LYE3A6,5.0
B004BADW6Y,A104TBOWU2CH4O,5.0
B004BAZTEC,A12F548NXV8ZT9,5.0
B004BB84QQ,A11NR4AJK9TNQM,3.0
B004BBD1QE,A10063PJ5C9WQQ,4.0
B004BDKP6Q,A10H24TDLK2VDP,5.0
B004BLIQFA,A11B61QBGHLQDN,4.0
B004BLK24S,A11IXJ8M1JO296,5.0
B004BLK24S,A12Q7HBOOO4UEO,5.0
B004BR3U78,A10JPZAYDGFHEV,5.0
B004BSF1I8,A11KZ906QD08C5,4.0
B004BUC1T8,A11OW2J9G3HT1C,5.0
B004BUC1T8,A11D21UV0WU8SY,4.0
B004BUVAS6,A103WOAH50V4K7,5.0
B004BV6SCI,A12TLPNN8F2QWJ,5.0
B004BV6SCI,A133IM5LCXOX1P,5.0
B004BW74DO,A132CBT7KF85K9,4.0
B004BVALYY,A1074GBGMK6136,5.0
B004BVALYY,A10RNCTB1IQ5JM,4.0
B004BZN9DA,A10H24TDLK2VDP,5.0
B004BZMGMA,A110Z4W5BQ7QSP,4.0
B004C2C1UO,A12GORXR20G0LZ,2.0
B004C2C1UO,A131E28H6DRH61,5.0
B004C3HZCC,A106ZJ5MVKRHHA,5.0
B004C3HZCC,A113ASXTCA2RLV,5.0
B004C3HZCC,A114FAPDFXRALL,5.0
B004C3HZCC,A12YEFKGOAJQ5M,3.0
B004C3HZCC,A11DD4IJZ4NCNT,5.0
B004C4SHQY,A10X33VL24RGDK,5.0
B004C4U2XU,A11V9E4044WFNK,5.0
B004C4XR00,A11LP7AGTOT89U,5.0
B004C51HRY,A10GLVITSITGSA,5.0
B004C87WQ6,A10G37KYLB8H3E,5.0
B004C9O6T6,A11K9OBPXVGRHS,5.0
B004C9QSU6,A132SY43FWROE5,4.0
B004C87WQ6,A100IX1FUK5IAW,5.0
B004C9QSU6,A110WZQKQB947W,5.0
B004C9QSU6,A11EGUFH5IEF6O,4.0
B004C9O6T6,A11SY3DXKV2U9H,5.0
B004C9XIJA,A10AFVU66A79Y1,5.0
B004C9O6T6,A12DQZKRKTNF5E,5.0
B004C8I88W,A11KQADBYE0UZL,5.0
B004C9O6T6,A10STJ6CL8HUIR,5.0
B004C9O6T6,A10OHFF195UFO4,5.0
B004CAJUCI,A1358WVA02SPNC,4.0
B004C9QSU6,A10LJMK9LDR2KM,5.0
B004C9QSU6,A120BPRX233DLL,5.0
B004CADY9I,A1142J2Y09MRI2,5.0
B004C9QSU6,A12K9R49J8TKR0,5.0
B004CAJUCI,A104STAOD80HVD,4.0
B004CAGDUA,A10UWRKO36C45F,5.0
B004CAJUCI,A103W1P95BXW9T,5.0
B004C9QSU6,A1124AVYIIU7ZA,5.0
B004CAORWQ,A12S3F53QDSFOC,5.0
B004CAJUCI,A138N5661PJUBG,5.0
B004CAJUCI,A10J0LUA6H8I55,5.0
B004CAJUCI,A10GQYK9VEE7FV,4.0
B004CAGDUA,A12NOROCXAPTU5,5.0
B004CB56XE,A11QNB7FPVY3V,5.0
B004CAGDUA,A12DQZKRKTNF5E,5.0
B004CBGFOS,A10YYBVEFIPDT0,5.0
B004CAGDUA,A1380QKOFMFB4E,5.0
B004CADY9I,A10Z2KF2Y3AECX,5.0
B004CAJUCI,A12R3YGEHW7D8G,5.0
B004CAGDUA,A11ZBPLF3AIKJQ,5.0
B004CAGDUA,A10Y058K7B96C6,5.0
B004CBTCFC,A11N9M2212IPJ,4.0
B004CADY9I,A11DM5W1XA1O0K,4.0
B004CCS266,A12S5UQVENWLJK,5.0
B004CDI8MS,A120ULQNJYWSEU,5.0
B004CDI8MS,A11ULAZ4B5ZXC8,5.0
B004CDI8MS,A1013Q9SD2KIE1,1.0
B004CDI8MS,A10KS16UZ4XUTM,5.0
B004CDI8MS,A10NDS424SCQM,5.0
B004CDI8MS,A12OSDV4QJGAZ1,4.0
B004CDI8MS,A13AETXA5HQDK2,5.0
B004CDI8MS,A10PEXB6XAQ5XF,5.0
B004CGHDEO,A133IM5LCXOX1P,5.0
B004CHHLDG,A112ZD04EU06CP,4.0
B004CJPS66,A12SDNNXP3UY2R,3.0
B004CJ8DNG,A11N9M2212IPJ,5.0
B004CJ8DNG,A105OCSP35YJG9,5.0
B004CJ8ZIO,A1248JRIINWRTH,5.0
B004CJ8DNG,A11AA01YRZT8DP,5.0
B004CJ8DNG,A108EEYSHGDL6O,4.0
B004CJ8DNG,A11AVO8B3DBD7Y,3.0
B004CJ8DNG,A1319KFC1IA0VM,5.0
B004CLYEDW,A10Y058K7B96C6,5.0
B004CLYEE6,A10Y058K7B96C6,5.0
B004CLYEE6,A1143YEAZYMYHJ,5.0
B004CLYEHS,A10ZBR6O8S8OCY,5.0
B004CLYJ1E,A1339G3SD6OL5X,5.0
B004CLYM2U,A108AVZFCZ3UWD,5.0
B004CLYM0W,A110PC8C5Y7MQD,4.0
B004CLYJ0U,A10ZBR6O8S8OCY,5.0
B004CLYJ2I,A10HADNQ9W07CL,5.0
B004CLYJ2I,A1380QKOFMFB4E,1.0
B004CLYJ2I,A13AGG92RCEPQM,5.0
B004CM660K,A12TRP4IDBXGSY,5.0
B004CLYJ2I,A132VQ7JC6IN3H,5.0
